"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"1905",0.0122705755155967,-0.0613833092618756,0.0766038610214035,0.113913878921392,0.0584624295868851,-0.00493133511496361,0.046518966377837,0.246057569811368,0.17158651115729,-0.0717987047154437,-0.00724012492088506,0.0277649850899721,-0.103368283405581,0.0188203826181785,0.006263567017595,-0.0668249476807056,-0.0450472379868926,0.0422134086304638,-0.20917449242066,0.213199145979091,0.158667408599658,-0.0466258110497708,-0.0466258110497708,-0.0702710164198579,0.0453993994153088,0.0176300304069272,0.194200368486941,0.175764609768888,-0.0131400761087108,-0.00970767264497939,0.075703417350433,-0.0288065382789735,-0.250833890917953,-0.0382065710703406,-0.0407580886229316,-0.0148729795931269,0.00214708288565929,-0.0355135654323324,-0.0665008357867833,0.0430298100050506,0.0392983846762672,0.050417442954432,-0.0107253672858264,-0.0850427077897927
"1906",0.0102995120729168,-0.0266451576150745,0.0572680588035021,0.0809402638003865,0.0658764258145318,0.0216025735681865,0.045097841244989,0.33907493129687,0.183856360019745,-0.0486316485945402,-0.000547055971404875,-0.00605857010930918,-0.0995786910296002,0.024556233874868,-0.000259711897362691,-0.103275352889762,-0.0383574458121036,0.0169562159493932,-0.222826516715331,0.210378612701435,0.189823943450277,-0.0735865643265005,-0.0735865643265005,-0.0417914689775907,-0.000903764132533146,0.0210002075762937,0.162726665825186,0.106338395737697,-0.0347271880383434,-0.00735201980515231,0.0507599305354082,-0.0461041304450669,-0.178788817171772,-0.00656189955537073,-0.0265501961467118,-0.000682666138274995,-0.0188161198487716,-0.0575611386771346,-0.0711577397816205,0.0594952423048406,-0.00599083124270856,0.0173885959063153,0.0526603229364576,-0.040954348139217
"1907",0.00849474025053317,-0.0379763813949466,0.0625677445604878,0.0989931639206816,0.064072532539389,0.0124017299099612,0.0498250356354258,0.315822913901858,0.17918420567335,-0.059197041056816,-0.000102554865802681,0.00823866869163612,-0.101528322508879,0.0215552945533598,0.00155241676900606,-0.0915413931736782,-0.0439409630559436,0.0284256953699776,-0.225849443562873,0.215013211847933,0.181135838401669,-0.0647817620431451,-0.0647817620431451,-0.0615110027636946,0.0154737031765131,0.0240927886335319,0.180482783536263,0.1396993101255,-0.0315086176189066,-0.0084215579968959,0.0708320385365633,-0.044014514388294,-0.210167349265621,-0.0140119460836195,-0.0397213081200656,-0.00778659003126012,-0.0107254974306511,-0.0520461983126617,-0.0687440793514246,0.055228982609578,0.0139709776871166,0.028390981566749,0.0284981998396606,-0.0646311992307414
"1908",0.00812060979056828,-0.0457330473575451,0.0660951320600682,0.107823765449186,0.0615457490378753,0.00600041809511433,0.0504749723124095,0.292153002521962,0.173709673362732,-0.0655479105887357,-0.00119670424199829,0.0171393353728773,-0.10165093204766,0.0199329474243625,0.00357998880231998,-0.0821091560141625,-0.0460352626374553,0.035146881979476,-0.22143828033028,0.213874428139197,0.171543900994732,-0.0572259074742914,-0.0572259074742914,-0.0703285341151182,0.0272555512424242,0.0240110189532888,0.18809940745824,0.158376231226438,-0.0268579258534057,-0.00841972161186331,0.0781372390047479,-0.0407163163817548,-0.226711062169005,-0.0214929703102878,-0.0448861789224362,-0.0121917916585808,-0.00547815347730325,-0.0463598866101465,-0.066620572995306,0.0512968941818433,0.0265136462467061,0.0364919151325534,0.0123217370293085,-0.0770577856092182
"1909",0.0083370541795953,-0.0507632203835677,0.0687703116972392,0.111673833237399,0.0597193822357964,0.00167525487205754,0.0496689815622828,0.274428506925144,0.170339828668567,-0.0689680803978953,-0.00310970844412789,0.0224215752952324,-0.101527632133605,0.0191312267883464,0.00477907140800007,-0.0757645049708746,-0.0462059919708134,0.0387131558666101,-0.216692718188972,0.212302909312966,0.165133085767176,-0.052339922032167,-0.052339922032167,-0.0733609761007541,0.0347889658451208,0.0229084436924526,0.191620618437527,0.16795160904391,-0.0229126138994442,-0.00825080469629937,0.0795710226025512,-0.0375335658735906,-0.235521219272898,-0.0274196269694958,-0.0459022396870011,-0.0141315341992801,-0.00217215953053027,-0.042064309423846,-0.0657029539576502,0.0482146006131671,0.0333494658948967,0.0419958689394266,0.00249729365754634,-0.0825863665207957
"1910",0.00873156589884524,-0.0539577428268519,0.0707065849259719,0.113169220925804,0.0585652144111963,-0.00113460943802829,0.0485288234615843,0.262826980284666,0.168685038830164,-0.070784867983728,-0.00499934913786526,0.0254544221348029,-0.101578675853044,0.0187264323863874,0.00538549317443426,-0.071932690036986,-0.0457212397625973,0.0405780922994417,-0.213157893711813,0.211248818573744,0.161407782941088,-0.0494921252400664,-0.0494921252400664,-0.073984866615765,0.039402733581318,0.0216741026840532,0.193508425124099,0.172751496578217,-0.0201089510977233,-0.00804463831649722,0.0789211164721738,-0.0350413368087575,-0.240137165790644,-0.0316313933963714,-0.0453459348824943,-0.0147338679706493,-0.000228979465488511,-0.0392495724266221,-0.0655831340936094,0.0460741349603002,0.036862280798032,0.0455390972965683,-0.00322798626051807,-0.0846817170813183
"1911",0.00914400241940751,-0.0559901091454732,0.0720360422121121,0.113615528890378,0.0578639069830362,-0.00293777776208726,0.0475172806243459,0.255563271333051,0.167955028035113,-0.0717874337645325,-0.00648835471577341,0.0271583510646278,-0.101801396740317,0.0185076522091481,0.00566981443173893,-0.0697386642656043,-0.0451164215144613,0.0415906719643057,-0.21074806770097,0.210622186256769,0.159318165265053,-0.0478842085058173,-0.0478842085058173,-0.0737459526449093,0.0421777554495654,0.020624065528699,0.194643015116674,0.175200342954938,-0.0182731995849745,-0.00785175524404777,0.0778224798743791,-0.0332827820397955,-0.242470834241335,-0.0344391512020024,-0.044365601338555,-0.0148506652575586,0.000856013112266561,-0.0374946410967319,-0.065786576809786,0.0446244640743919,0.0386422067075324,0.0477583936113679,-0.00653436242441793,-0.0852996777914359
"1912",0.00947354721327725,-0.0573128617074166,0.0729257758717092,0.113622286736776,0.0574491679635876,-0.00411691029868976,0.046736585342518,0.25103876465151,0.167684125260074,-0.0723536129468361,-0.00757677342465416,0.0281136269935155,-0.102109880616624,0.0183690937999333,0.00578215773424773,-0.0685147244556924,-0.0445463903479446,0.0421505369419288,-0.20915849288162,0.210278670442197,0.158177358218055,-0.0469929516720363,-0.0469929516720363,-0.0731842853972066,0.0438286825409155,0.0198108597125205,0.195452873012635,0.176507877368928,-0.0171374032649258,-0.00766344239428971,0.0767463980326694,-0.0320578405673004,-0.243584815085819,-0.0362740572255875,-0.0433021810377846,-0.0147563632453279,0.00144882079866694,-0.0363872086810213,-0.0661040198670629,0.0435937713093161,0.0395356499555084,0.0491604059844889,-0.00845163081669142,-0.0853086562261219
"1913",0.00968512357277722,-0.0581654159492686,0.0734758258709552,0.113463754234171,0.0571755199109985,-0.00492832039451734,0.04614605673194,0.248178164272862,0.167581350811375,-0.0726813593537797,-0.00838732913282294,0.0286778460205677,-0.102417874511722,0.0182507716077638,0.00578922890381699,-0.0678357605703268,-0.044048005908884,0.0424659307871753,-0.208097158466306,0.210077204880793,0.157541809073781,-0.0464966897685593,-0.0464966897685593,-0.0726051140575185,0.0448288569331232,0.0192242454644723,0.196126023037201,0.177236448136205,-0.0164786103499539,-0.00746079191271678,0.0758298530395396,-0.0311863342161834,-0.243981233308185,-0.0374861278638428,-0.0423502954151598,-0.0145307799628303,0.00178451523116356,-0.0356790899224274,-0.0664400009250017,0.042815813650464,0.0399871553398138,0.0500647928507682,-0.00960730183354039,-0.0850868450543605
"1914",0.00977790578517317,-0.0586998304119903,0.0737730787800051,0.11326059835407,0.0569634439920285,-0.00552508163051843,0.0456802777740449,0.246306462711977,0.167506813300147,-0.0728765505169664,-0.00902744468717451,0.0290490715338274,-0.102679894731327,0.0181280191523212,0.00573127754287692,-0.0674525116702109,-0.0436169111122109,0.0426478699745899,-0.207360297657058,0.209932650737713,0.157163370268588,-0.0462122413219949,-0.0462122413219949,-0.0721283001736034,0.0454557508587624,0.0188179232339012,0.196745227052532,0.177670329998104,-0.0161334800636943,-0.00722928151323646,0.0750786408026773,-0.0305415570007922,-0.243939243749033,-0.0383212308560167,-0.0415766436380332,-0.0142009980621315,0.00199695684344448,-0.0352154099538834,-0.0667575160488861,0.0421944695008094,0.0402199454522825,0.0506733540314935,-0.0103586963255801,-0.0847864774499638
"1915",0.00986419816707428,-0.0590533178352619,0.0739145130745889,0.113020767857121,0.0568170306056297,-0.0059109074451701,0.0453949777358021,0.245017618239754,0.167389700618532,-0.0730409011237314,-0.0093780074074733,0.0292144571535081,-0.1029628346762,0.0180486703024665,0.00569800863742137,-0.0672853270249279,-0.043258300803369,0.0427749440995842,-0.206758159176667,0.209753592271906,0.156891243787891,-0.0460249537655006,-0.0460249537655006,-0.0716704249473021,0.0458030453629453,0.018536361025239,0.19716906036653,0.178007566802309,-0.0159861623119364,-0.00700974671968693,0.0745289981099107,-0.0301583567146434,-0.243624423526372,-0.0388145348201129,-0.0408936742347998,-0.014095403967255,0.00207431381938429,-0.0348714418755234,-0.0669576748645243,0.0417119654631072,0.0403791021520625,0.0510416380802665,-0.0107756832655583,-0.0845633870971684
"1916",0.00983636528504295,-0.0593189966283646,0.0739922559932374,0.112798308083545,0.0567507682676614,-0.00620081424287288,0.0452187735038653,0.244170563879806,0.167351106119775,-0.0731317290064914,-0.00964177202700018,0.0292946723782476,-0.103229132515907,0.0179744654238019,0.00565451922923337,-0.0672265144107442,-0.0429107364529586,0.0428104291255564,-0.206373353854117,0.209682246580976,0.156816185424332,-0.045944766012017,-0.045944766012017,-0.0710717730649308,0.0459671304594306,0.0183413065318095,0.19764111385083,0.178307641346763,-0.0159949979889027,-0.00677809233239058,0.0739634639758258,-0.029836925195275,-0.243270086459116,-0.0391469563586155,-0.0400930287701205,-0.0139046532780572,0.00209832445099554,-0.034562454884926,-0.0671732065525799,0.0412604709007974,0.0404576195680179,0.0513111439244619,-0.0109601262089609,-0.0843302987621826
"1917",0.0106897263499,-0.0575572305826322,0.0727598012470982,0.108997025547373,0.0544669769768743,-0.00338481794144407,0.0395345061737182,0.264571025971294,0.174547226585489,-0.07050553906616,-0.0132108661222036,0.0245648276414481,-0.106312725284021,0.0198211493617046,0.00293248854865595,-0.074581723461984,-0.0377744354191402,0.0354500606485342,-0.211240105727271,0.213741492644557,0.165506599754758,-0.050666430920583,-0.050666430920583,-0.068581552143232,0.0387456623184168,0.0156611825738855,0.198739173824802,0.170686958211884,-0.0179872977109158,-0.0082491944300635,0.0668873102698518,-0.0296050216337197,-0.234387080417789,-0.0371076213003687,-0.0361276951788078,-0.0139015485895973,-0.000679062283626391,-0.0409670529754732,-0.0684360620994417,0.0464814624697017,0.0317905674991036,0.0431809890382269,0.000289122921240144,-0.0747720557154636
"1918",0.009431777469667,-0.0583273014626944,0.0725901440233991,0.111345554410489,0.0552896939785908,-0.00526172201335181,0.0423751336268812,0.254647390822273,0.170306114720971,-0.0721257622736739,-0.0117477306039681,0.027133218416844,-0.105031247684086,0.0189083844772845,0.00402751433610635,-0.070806908280834,-0.0400105886560104,0.0390248692192387,-0.208827625828474,0.211519289843682,0.16071264022242,-0.0483708143422395,-0.0483708143422395,-0.0702589871642514,0.0421119237849272,0.017103244766439,0.199330792259652,0.175067207804839,-0.017882715399646,-0.00713768229941701,0.0706519270125005,-0.029821526426545,-0.237720474638286,-0.0378087342465476,-0.0380222829418748,-0.0134707685654521,0.000459687158414677,-0.0378136499505103,-0.0678923121239493,0.0434799588834542,0.0365914041144915,0.0470558745984033,-0.00554760646618099,-0.0797178767505019
"1919",0.00900146644708364,-0.0586754907751146,0.0726096313541307,0.112093604802522,0.0555895144539923,-0.00624979918857897,0.0435016093698374,0.248894847853118,0.168046076866738,-0.0728843817006398,-0.0112289224040878,0.0284536345463477,-0.104329427496008,0.0183350351378396,0.0046227543235268,-0.068885061525372,-0.0409607806916255,0.0408760035243838,-0.207102963020763,0.21012195448193,0.158215448368808,-0.0470556716429423,-0.0470556716429423,-0.0708335331893041,0.0440478066406571,0.0176990066083365,0.199499446309395,0.177194376519879,-0.0175568716520434,-0.00638463509979602,0.0720692980387066,-0.0296874185523631,-0.238904077925906,-0.0385840491450317,-0.0387710306821997,-0.013160261254928,0.00122222697258113,-0.0360248927246756,-0.0676796140206243,0.0418500258211375,0.0388870943786409,0.0492276833748246,-0.00858336876506373,-0.0818637112746596
