ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2012	01-JUL-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	1.0993	BIFENTHRIN	.0868447			
NO	2012	01-APR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	3.2914	BIFENTHRIN	.2600206			
NO	2012	01-JUN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	3.0915	BIFENTHRIN	.2442285			
NO	2012	01-JUN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	20.2546	BIFENTHRIN	1.6001134			
NO	2012	01-JUL-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.1333	BIFENTHRIN	.0105307			
NO	2012	01-SEP-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	2.3319	BIFENTHRIN	.1842201			
NO	2012	01-NOV-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	14.6579	BIFENTHRIN	1.1579741			
NO	2012	01-MAY-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	13.1255	BIFENTHRIN	1.0369145			
NO	2012	01-SEP-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.2606	BIFENTHRIN	.8105874			
NO	2012	01-NOV-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	11.4598	BIFENTHRIN	.9053242			
NO	2012	01-NOV-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	2.5318	BIFENTHRIN	.2000122			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	1.116	BIFENTHRIN	.088164			
NO	2012	01-JUN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.5996	BIFENTHRIN	.0473684			
NO	2012	01-JAN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	9.7942	BIFENTHRIN	.7737418			
NO	2012	01-APR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	3.9976	BIFENTHRIN	.3158104			
NO	2012	01-JAN-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.0666	BIFENTHRIN	.0052614			
NO	2012	01-MAR-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.1333	BIFENTHRIN	.0105307			
NO	2012	01-FEB-12	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.6603	BIFENTHRIN	.8421637			
