"","Depth.m..1","Ave.Conc.H20.1","Ave.Conc.benth.1","Peak.Conc.H20.1","Depth.m..2","Ave.Conc.H20.2","Ave.Conc.benth.2","Peak.Conc.H20.2","Depth.m..3","Ave.Conc.H20.3","Ave.Conc.benth.3","Peak.Conc.H20.3","Depth.m..4","Ave.Conc.H20.4","Ave.Conc.benth.4","Peak.Conc.H20.4","Depth.m..5","Ave.Conc.H20.5","Ave.Conc.benth.5","Peak.Conc.H20.5","Depth.m..6","Ave.Conc.H20.6","Ave.Conc.benth.6","Peak.Conc.H20.6","Depth.m..7","Ave.Conc.H20.7","Ave.Conc.benth.7","Peak.Conc.H20.7","Depth.m..8","Ave.Conc.H20.8","Ave.Conc.benth.8","Peak.Conc.H20.8"
"4660",1,9.7413e-11,5.3219e-10,9.887e-11,1,2.4689e-10,8.0731e-09,2.477e-10,1,2.4207e-11,1.3735e-09,2.4347e-11,1,9.244e-10,6.3097e-09,9.3429e-10,1,7.2805e-09,4.2692e-08,7.2886e-09,1,6.1799e-12,4.6336e-10,6.2538e-12,1,2.447e-10,4.2006e-09,2.4523e-10,1,9.1204e-11,6.7659e-09,9.1738e-11
"4661",1,9.4059e-11,5.1656e-10,9.5962e-11,1,2.4483e-10,8.0201e-09,2.4607e-10,1,2.3902e-11,1.3579e-09,2.4068e-11,1,7.7193e-10,6.1745e-09,9.1444e-10,1,7.2297e-09,4.2547e-08,7.2696e-09,1,6.0171e-12,4.5255e-10,6.1065e-12,1,2.246e-10,4.1821e-09,2.4416e-10,1,8.8138e-11,6.6876e-09,9.0671e-11
"4662",1,9.1491e-11,5.0167e-10,9.2441e-11,1,2.4357e-10,7.9679e-09,2.4399e-10,1,2.3659e-11,1.3428e-09,2.3765e-11,1,8.6737e-10,6.0431e-09,7.4844e-10,1,7.224e-09,4.2405e-08,7.208e-09,1,5.8906e-12,4.4219e-10,5.9431e-12,1,2.4035e-10,4.1639e-09,2.2213e-10,1,8.8947e-11,6.6116e-09,8.7473e-11
"4663",1,8.9222e-11,4.8746e-10,9.035e-11,1,2.4214e-10,7.9167e-09,2.4282e-10,1,2.3407e-11,1.328e-09,2.3529e-11,1,8.6725e-10,5.9169e-09,8.7584e-10,1,7.2201e-09,4.2266e-08,7.2217e-09,1,5.7654e-12,4.3226e-10,5.8267e-12,1,2.4156e-10,4.146e-09,2.4197e-10,1,8.8136e-11,6.5376e-09,8.8601e-11
"4664",1,8.681e-11,4.7383e-10,8.8027e-11,1,2.406e-10,7.8662e-09,2.4137e-10,1,2.3154e-11,1.3136e-09,2.328e-11,1,8.4937e-10,5.7942e-09,8.5824e-10,1,7.2015e-09,4.2129e-08,7.2118e-09,1,5.6384e-12,4.2269e-10,5.7016e-12,1,2.4054e-10,4.1283e-09,2.4105e-10,1,8.7163e-11,6.4652e-09,8.7647e-11
"4665",1,8.4412e-11,4.6067e-10,8.5597e-11,1,2.3908e-10,7.8162e-09,2.3983e-10,1,2.2905e-11,1.2995e-09,2.3028e-11,1,8.3186e-10,5.6745e-09,8.4053e-10,1,7.1796e-09,4.1992e-08,7.1903e-09,1,5.5145e-12,4.1339e-10,5.5758e-12,1,2.3952e-10,4.1108e-09,2.4002e-10,1,8.6205e-11,6.3941e-09,8.668e-11
"4666",1,8.2076e-11,4.4792e-10,8.3234e-11,1,2.3756e-10,7.7667e-09,2.3832e-10,1,2.2659e-11,1.2856e-09,2.2781e-11,1,8.1471e-10,5.5575e-09,8.2323e-10,1,7.1568e-09,4.1857e-08,7.1683e-09,1,5.3935e-12,4.0433e-10,5.4536e-12,1,2.385e-10,4.0933e-09,2.3901e-10,1,8.5259e-11,6.324e-09,8.573e-11
"4667",1,7.9802e-11,4.3553e-10,8.093e-11,1,2.3605e-10,7.7174e-09,2.368e-10,1,2.2416e-11,1.2718e-09,2.2537e-11,1,7.979e-10,5.4429e-09,8.0625e-10,1,7.1336e-09,4.1722e-08,7.1452e-09,1,5.2753e-12,3.9548e-10,5.334e-12,1,2.3748e-10,4.076e-09,2.3799e-10,1,8.4324e-11,6.2547e-09,8.479e-11
"4668",1,7.7586e-11,4.2355e-10,7.8687e-11,1,2.3454e-10,7.6687e-09,2.353e-10,1,2.2175e-11,1.2582e-09,2.2295e-11,1,7.8146e-10,5.331e-09,7.8963e-10,1,7.1105e-09,4.1588e-08,7.1221e-09,1,5.1596e-12,3.8686e-10,5.2171e-12,1,2.3646e-10,4.0587e-09,2.3698e-10,1,8.3398e-11,6.1864e-09,8.386e-11
"4669",1,7.5464e-11,4.1197e-10,7.6505e-11,1,2.3307e-10,7.6204e-09,2.338e-10,1,2.194e-11,1.2449e-09,2.2057e-11,1,7.6551e-10,5.2219e-09,7.7339e-10,1,7.089e-09,4.1455e-08,7.099e-09,1,5.0481e-12,3.785e-10,5.103e-12,1,2.3547e-10,4.0416e-09,2.3596e-10,1,8.2496e-11,6.1194e-09,8.2943e-11
"4670",1,7.3413e-11,4.0078e-10,7.4429e-11,1,2.316e-10,7.5726e-09,2.3234e-10,1,2.1709e-11,1.2317e-09,2.1824e-11,1,7.4989e-10,5.1153e-09,7.5763e-10,1,7.0672e-09,4.1323e-08,7.0781e-09,1,4.9394e-12,3.7036e-10,4.9933e-12,1,2.3447e-10,4.0246e-09,2.3497e-10,1,8.1605e-11,6.0533e-09,8.2048e-11
"4671",1,7.1426e-11,3.8998e-10,7.2407e-11,1,2.3015e-10,7.5253e-09,2.3088e-10,1,2.1481e-11,1.2189e-09,2.1594e-11,1,7.3466e-10,5.0114e-09,7.4219e-10,1,7.046e-09,4.1193e-08,7.0561e-09,1,4.8338e-12,3.6247e-10,4.886e-12,1,2.3349e-10,4.0078e-09,2.3398e-10,1,8.0729e-11,5.9885e-09,8.1164e-11
"4672",1,6.9512e-11,3.7951e-10,7.0458e-11,1,2.2872e-10,7.4785e-09,2.2943e-10,1,2.1258e-11,1.2062e-09,2.1369e-11,1,7.1979e-10,4.9098e-09,7.2718e-10,1,7.0243e-09,4.1063e-08,7.0353e-09,1,4.7315e-12,3.5479e-10,4.7822e-12,1,2.3252e-10,3.9911e-09,2.33e-10,1,7.987e-11,5.9247e-09,8.0297e-11
"4673",1,6.7644e-11,3.6931e-10,6.8572e-11,1,2.273e-10,7.4319e-09,2.2801e-10,1,2.1036e-11,1.1936e-09,2.1146e-11,1,7.0517e-10,4.8102e-09,7.1244e-10,1,7.0019e-09,4.0934e-08,7.0133e-09,1,4.6309e-12,3.4725e-10,4.6809e-12,1,2.3155e-10,3.9744e-09,2.3203e-10,1,7.9016e-11,5.8614e-09,7.9442e-11
"4674",1,6.5845e-11,3.594e-10,6.6725e-11,1,2.259e-10,7.3856e-09,2.2659e-10,1,2.0818e-11,1.1811e-09,2.0925e-11,1,6.9096e-10,4.7127e-09,6.9796e-10,1,6.9818e-09,4.0805e-08,6.9907e-09,1,4.5333e-12,3.3989e-10,4.5813e-12,1,2.306e-10,3.9578e-09,2.3106e-10,1,7.8178e-11,5.7988e-09,7.8592e-11
"4675",1,6.4079e-11,3.4977e-10,6.4964e-11,1,2.2448e-10,7.3397e-09,2.252e-10,1,2.06e-11,1.1689e-09,2.0709e-11,1,6.7693e-10,4.6172e-09,6.8393e-10,1,6.9594e-09,4.0677e-08,6.9715e-09,1,4.437e-12,3.3269e-10,4.4851e-12,1,2.2963e-10,3.9413e-09,2.3012e-10,1,7.7342e-11,5.7371e-09,7.7761e-11
"4676",1,6.2362e-11,3.4042e-10,6.3207e-11,1,2.2309e-10,7.2941e-09,2.2378e-10,1,2.0387e-11,1.1567e-09,2.0493e-11,1,6.6325e-10,4.5239e-09,6.7002e-10,1,6.938e-09,4.0549e-08,6.948e-09,1,4.3432e-12,3.2567e-10,4.3896e-12,1,2.2867e-10,3.9249e-09,2.2914e-10,1,7.652e-11,5.6761e-09,7.6928e-11
"4677",1,6.0716e-11,3.3143e-10,6.1524e-11,1,2.2171e-10,7.2491e-09,2.224e-10,1,2.0177e-11,1.1449e-09,2.0281e-11,1,6.4998e-10,4.4329e-09,6.5652e-10,1,6.9189e-09,4.0423e-08,6.9274e-09,1,4.2525e-12,3.1887e-10,4.2972e-12,1,2.2773e-10,3.9087e-09,2.2819e-10,1,7.5715e-11,5.6164e-09,7.6113e-11
"4678",1,5.916e-11,3.2285e-10,5.9915e-11,1,2.2038e-10,7.2049e-09,2.2103e-10,1,1.9975e-11,1.1333e-09,2.0074e-11,1,6.3719e-10,4.3448e-09,6.4344e-10,1,6.9025e-09,4.0299e-08,6.909e-09,1,4.1661e-12,3.1237e-10,4.2083e-12,1,2.2681e-10,3.8927e-09,2.2726e-10,1,7.4938e-11,5.5584e-09,7.5319e-11
"4679",1,5.7687e-11,3.147e-10,5.8403e-11,1,2.1907e-10,7.1616e-09,2.1971e-10,1,1.9779e-11,1.1222e-09,1.9875e-11,1,6.2483e-10,4.2596e-09,6.3087e-10,1,6.8874e-09,4.0179e-08,6.8934e-09,1,4.0836e-12,3.0616e-10,4.1239e-12,1,2.2591e-10,3.877e-09,2.2635e-10,1,7.4185e-11,5.5023e-09,7.4554e-11
"4680",1,5.6273e-11,3.0694e-10,5.6969e-11,1,2.1777e-10,7.1192e-09,2.1842e-10,1,1.9589e-11,1.1114e-09,1.9683e-11,1,6.1279e-10,4.1772e-09,6.1872e-10,1,6.871e-09,4.006e-08,6.8786e-09,1,4.0044e-12,3.0023e-10,4.0434e-12,1,2.2501e-10,3.8615e-09,2.2546e-10,1,7.3451e-11,5.4478e-09,7.3813e-11
"4681",1,5.4918e-11,2.9953e-10,5.5582e-11,1,2.165e-10,7.0775e-09,2.1713e-10,1,1.9404e-11,1.101e-09,1.9495e-11,1,6.0113e-10,4.0972e-09,6.0686e-10,1,6.8545e-09,3.9944e-08,6.8618e-09,1,3.9284e-12,2.9455e-10,3.9658e-12,1,2.2413e-10,3.8463e-09,2.2457e-10,1,7.2738e-11,5.395e-09,7.309e-11
"4682",1,5.3637e-11,2.9247e-10,5.4258e-11,1,2.1526e-10,7.0366e-09,2.1587e-10,1,1.9226e-11,1.0908e-09,1.9314e-11,1,5.8986e-10,4.0196e-09,5.9538e-10,1,6.8396e-09,3.9831e-08,6.8455e-09,1,3.8562e-12,2.8911e-10,3.8915e-12,1,2.2327e-10,3.8314e-09,2.2369e-10,1,7.205e-11,5.3436e-09,7.2387e-11
"4683",1,5.2406e-11,2.8572e-10,5.3013e-11,1,2.1403e-10,6.9964e-09,2.1464e-10,1,1.9052e-11,1.081e-09,1.9138e-11,1,5.7889e-10,3.9445e-09,5.8429e-10,1,6.8241e-09,3.9719e-08,6.8312e-09,1,3.7865e-12,2.839e-10,3.8209e-12,1,2.2241e-10,3.8166e-09,2.2284e-10,1,7.1377e-11,5.2938e-09,7.171e-11
"4684",1,5.1241e-11,2.7932e-10,5.1804e-11,1,2.1284e-10,6.9571e-09,2.1342e-10,1,1.8886e-11,1.0715e-09,1.8967e-11,1,5.6833e-10,3.8718e-09,5.7348e-10,1,6.8105e-09,3.9611e-08,6.8154e-09,1,3.7204e-12,2.7894e-10,3.7526e-12,1,2.2158e-10,3.8022e-09,2.2199e-10,1,7.0731e-11,5.2457e-09,7.1047e-11
"4685",1,5.0134e-11,2.7326e-10,5.0677e-11,1,2.1166e-10,6.9187e-09,2.1224e-10,1,1.8724e-11,1.0624e-09,1.8804e-11,1,5.5809e-10,3.8016e-09,5.6312e-10,1,6.7967e-09,3.9505e-08,6.8028e-09,1,3.6574e-12,2.7423e-10,3.6883e-12,1,2.2075e-10,3.788e-09,2.2117e-10,1,7.0105e-11,5.1993e-09,7.0414e-11
"4686",1,4.9084e-11,2.6751e-10,4.9594e-11,1,2.1052e-10,6.8811e-09,2.1108e-10,1,1.857e-11,1.0536e-09,1.8646e-11,1,5.4821e-10,3.7336e-09,5.5305e-10,1,6.7834e-09,3.9402e-08,6.7887e-09,1,3.5976e-12,2.6976e-10,3.6268e-12,1,2.1995e-10,3.7741e-09,2.2034e-10,1,6.9503e-11,5.1545e-09,6.9798e-11
"4687",1,4.8096e-11,2.6205e-10,4.8575e-11,1,2.0941e-10,6.8443e-09,2.0995e-10,1,1.8421e-11,1.0451e-09,1.8494e-11,1,5.3866e-10,3.6679e-09,5.4333e-10,1,6.7711e-09,3.9301e-08,6.7758e-09,1,3.541e-12,2.6549e-10,3.5686e-12,1,2.1917e-10,3.7604e-09,2.1955e-10,1,6.8923e-11,5.1113e-09,6.9207e-11
"4688",1,4.7146e-11,2.5681e-10,4.7614e-11,1,2.083e-10,6.8081e-09,2.0885e-10,1,1.8276e-11,1.0369e-09,1.8348e-11,1,5.2933e-10,3.604e-09,5.3393e-10,1,6.7575e-09,3.9203e-08,6.7638e-09,1,3.4865e-12,2.6139e-10,3.5134e-12,1,2.1839e-10,3.747e-09,2.1878e-10,1,6.8358e-11,5.0692e-09,6.8637e-11
"4689",1,4.6227e-11,2.5178e-10,4.6679e-11,1,2.0722e-10,6.7724e-09,2.0776e-10,1,1.8135e-11,1.0289e-09,1.8205e-11,1,5.2024e-10,3.5417e-09,5.2472e-10,1,6.7435e-09,3.9106e-08,6.7498e-09,1,3.4338e-12,2.5744e-10,3.4597e-12,1,2.1762e-10,3.7337e-09,2.18e-10,1,6.7805e-11,5.0281e-09,6.8078e-11
"4690",1,4.5317e-11,2.469e-10,4.5777e-11,1,2.0611e-10,6.7372e-09,2.0668e-10,1,1.7994e-11,1.021e-09,1.8065e-11,1,5.1124e-10,3.4809e-09,5.1574e-10,1,6.7262e-09,3.901e-08,6.7359e-09,1,3.3818e-12,2.536e-10,3.408e-12,1,2.1682e-10,3.7205e-09,2.1724e-10,1,6.7254e-11,4.9878e-09,6.7531e-11
"4691",1,4.4448e-11,2.4218e-10,4.4868e-11,1,2.0505e-10,6.7023e-09,2.0557e-10,1,1.7859e-11,1.0133e-09,1.7926e-11,1,5.0256e-10,3.4214e-09,5.0682e-10,1,6.7115e-09,3.8915e-08,6.7174e-09,1,3.3321e-12,2.4987e-10,3.3564e-12,1,2.1607e-10,3.7075e-09,2.1644e-10,1,6.6723e-11,4.9482e-09,6.6984e-11
"4692",1,4.3545e-11,2.376e-10,4.4026e-11,1,2.039e-10,6.6679e-09,2.0453e-10,1,1.7719e-11,1.0057e-09,1.7792e-11,1,4.9374e-10,3.3634e-09,4.9826e-10,1,6.689e-09,3.8821e-08,6.7041e-09,1,3.2809e-12,2.4624e-10,3.3077e-12,1,2.152e-10,3.6945e-09,2.157e-10,1,6.6173e-11,4.9094e-09,6.6459e-11
"4693",1,4.2763e-11,2.3318e-10,4.3102e-11,1,2.0295e-10,6.6338e-09,2.0336e-10,1,1.7594e-11,9.9833e-10,1.7653e-11,1,4.857e-10,3.3066e-09,4.895e-10,1,6.6798e-09,3.8729e-08,6.6785e-09,1,3.2361e-12,2.4272e-10,3.2565e-12,1,2.1456e-10,3.6817e-09,2.1482e-10,1,6.5684e-11,4.8713e-09,6.5912e-11
"4694",1,4.2029e-11,2.2889e-10,4.2395e-11,1,2.0196e-10,6.6002e-09,2.0244e-10,1,1.7468e-11,9.9106e-10,1.753e-11,1,4.777e-10,3.2512e-09,4.8164e-10,1,6.6707e-09,3.8637e-08,6.6751e-09,1,3.1918e-12,2.393e-10,3.2137e-12,1,2.1387e-10,3.6691e-09,2.1421e-10,1,6.5189e-11,4.834e-09,6.5433e-11
"4695",1,4.1284e-11,2.2473e-10,4.1654e-11,1,2.0095e-10,6.5669e-09,2.0145e-10,1,1.7343e-11,9.8392e-10,1.7405e-11,1,4.6979e-10,3.197e-09,4.737e-10,1,6.6579e-09,3.8547e-08,6.664e-09,1,3.1477e-12,2.3597e-10,3.1695e-12,1,2.1315e-10,3.6565e-09,2.135e-10,1,6.4697e-11,4.7973e-09,6.4941e-11
"4696",1,4.0547e-11,2.2071e-10,4.0912e-11,1,1.9994e-10,6.534e-09,2.0045e-10,1,1.7219e-11,9.7693e-10,1.728e-11,1,4.6202e-10,3.144e-09,4.6586e-10,1,6.644e-09,3.8457e-08,6.6506e-09,1,3.1045e-12,2.3274e-10,3.1259e-12,1,2.1242e-10,3.6441e-09,2.1278e-10,1,6.4211e-11,4.7613e-09,6.4452e-11
"4697",1,3.9832e-11,2.1681e-10,4.0184e-11,1,1.9895e-10,6.5015e-09,1.9944e-10,1,1.7098e-11,9.7007e-10,1.7158e-11,1,4.5443e-10,3.0922e-09,4.5819e-10,1,6.6303e-09,3.8369e-08,6.6367e-09,1,3.0626e-12,2.296e-10,3.0833e-12,1,2.117e-10,3.6317e-09,2.1206e-10,1,6.3735e-11,4.726e-09,6.3971e-11
"4698",1,3.9096e-11,2.1304e-10,3.948e-11,1,1.9789e-10,6.4695e-09,1.9846e-10,1,1.6975e-11,9.6337e-10,1.7038e-11,1,4.4682e-10,3.0416e-09,4.5068e-10,1,6.6113e-09,3.8282e-08,6.6231e-09,1,3.02e-12,2.2656e-10,3.042e-12,1,2.1091e-10,3.6195e-09,2.1135e-10,1,6.325e-11,4.6914e-09,6.3499e-11
"4699",1,3.8454e-11,2.0942e-10,3.8737e-11,1,1.97e-10,6.4379e-09,1.974e-10,1,1.6865e-11,9.5685e-10,1.6917e-11,1,4.3981e-10,2.9924e-09,4.4314e-10,1,6.603e-09,3.8197e-08,6.6023e-09,1,2.9825e-12,2.2364e-10,2.9997e-12,1,2.1029e-10,3.6075e-09,2.1055e-10,1,6.2814e-11,4.6578e-09,6.3019e-11
"4700",1,3.7841e-11,2.0594e-10,3.815e-11,1,1.9606e-10,6.4068e-09,1.9653e-10,1,1.6753e-11,9.505e-10,1.6809e-11,1,4.3282e-10,2.9444e-09,4.3629e-10,1,6.5929e-09,3.8113e-08,6.5984e-09,1,2.9453e-12,2.2081e-10,2.9639e-12,1,2.0961e-10,3.5956e-09,2.0995e-10,1,6.2374e-11,4.6249e-09,6.2592e-11
"4701",1,3.7217e-11,2.0253e-10,3.753e-11,1,1.9511e-10,6.3759e-09,1.9558e-10,1,1.6643e-11,9.4422e-10,1.6698e-11,1,4.2588e-10,2.8972e-09,4.2934e-10,1,6.5786e-09,3.8029e-08,6.5863e-09,1,2.9084e-12,2.1804e-10,2.9268e-12,1,2.0892e-10,3.5838e-09,2.0926e-10,1,6.1936e-11,4.5924e-09,6.2155e-11
"4702",1,3.6597e-11,1.9916e-10,3.6907e-11,1,1.9417e-10,6.345e-09,1.9464e-10,1,1.6532e-11,9.3795e-10,1.6587e-11,1,4.1904e-10,2.8507e-09,4.2245e-10,1,6.5635e-09,3.7945e-08,6.5712e-09,1,2.8716e-12,2.1529e-10,2.89e-12,1,2.0823e-10,3.572e-09,2.0858e-10,1,6.1499e-11,4.56e-09,6.1717e-11
"4703",1,3.5987e-11,1.9583e-10,3.629e-11,1,1.9323e-10,6.3143e-09,1.937e-10,1,1.6422e-11,9.317e-10,1.6477e-11,1,4.123e-10,2.8049e-09,4.1565e-10,1,6.549e-09,3.7862e-08,6.5561e-09,1,2.8353e-12,2.1256e-10,2.8534e-12,1,2.0755e-10,3.5602e-09,2.0789e-10,1,6.1064e-11,4.5278e-09,6.128e-11
"4704",1,3.5389e-11,1.9258e-10,3.5685e-11,1,1.9229e-10,6.2838e-09,1.9276e-10,1,1.6313e-11,9.2553e-10,1.6367e-11,1,4.0571e-10,2.76e-09,4.0897e-10,1,6.5354e-09,3.7779e-08,6.5418e-09,1,2.7995e-12,2.0989e-10,2.8172e-12,1,2.0686e-10,3.5485e-09,2.072e-10,1,6.0634e-11,4.4959e-09,6.0847e-11
"4705",1,3.4815e-11,1.8945e-10,3.5096e-11,1,1.9137e-10,6.2538e-09,1.9183e-10,1,1.6207e-11,9.1952e-10,1.6259e-11,1,3.9929e-10,2.7161e-09,4.0245e-10,1,6.5235e-09,3.7697e-08,6.5286e-09,1,2.765e-12,2.073e-10,2.7819e-12,1,2.0619e-10,3.537e-09,2.0652e-10,1,6.0214e-11,4.4648e-09,6.0421e-11
"4706",1,3.4264e-11,1.8644e-10,3.4534e-11,1,1.9047e-10,6.2242e-09,1.9092e-10,1,1.6104e-11,9.1367e-10,1.6155e-11,1,3.9304e-10,2.6734e-09,3.9613e-10,1,6.5121e-09,3.7616e-08,6.5172e-09,1,2.7318e-12,2.0482e-10,2.7481e-12,1,2.0553e-10,3.5255e-09,2.0585e-10,1,5.9806e-11,4.4345e-09,6.0008e-11
"4707",1,3.3671e-11,1.8351e-10,3.3995e-11,1,1.8947e-10,6.1949e-09,1.9002e-10,1,1.5996e-11,9.0792e-10,1.6053e-11,1,3.8663e-10,2.6315e-09,3.8995e-10,1,6.4905e-09,3.7537e-08,6.5058e-09,1,2.6969e-12,2.0239e-10,2.7156e-12,1,2.0475e-10,3.5142e-09,2.0519e-10,1,5.9378e-11,4.4047e-09,5.9605e-11
"4708",1,3.317e-11,1.8064e-10,3.3379e-11,1,1.8868e-10,6.1657e-09,1.8902e-10,1,1.5902e-11,9.0222e-10,1.5945e-11,1,3.8082e-10,2.5903e-09,3.8355e-10,1,6.4829e-09,3.7458e-08,6.4807e-09,1,2.6672e-12,2e-10,2.6804e-12,1,2.042e-10,3.5029e-09,2.044e-10,1,5.9005e-11,4.3751e-09,5.9176e-11
"4709",1,3.2684e-11,1.7782e-10,3.2935e-11,1,1.878e-10,6.1368e-09,1.8825e-10,1,1.5803e-11,8.9659e-10,1.5852e-11,1,3.7492e-10,2.5499e-09,3.7787e-10,1,6.4731e-09,3.7379e-08,6.4793e-09,1,2.6365e-12,1.9766e-10,2.652e-12,1,2.0356e-10,3.4917e-09,2.0389e-10,1,5.8613e-11,4.3459e-09,5.8809e-11
"4710",1,3.2183e-11,1.7507e-10,3.2431e-11,1,1.8693e-10,6.1081e-09,1.8736e-10,1,1.5705e-11,8.9102e-10,1.5754e-11,1,3.691e-10,2.5102e-09,3.7199e-10,1,6.4605e-09,3.7301e-08,6.4666e-09,1,2.6058e-12,1.9536e-10,2.621e-12,1,2.0291e-10,3.4806e-09,2.0323e-10,1,5.8225e-11,4.3171e-09,5.8418e-11
"4711",1,3.1685e-11,1.7238e-10,3.1934e-11,1,1.8605e-10,6.0797e-09,1.8649e-10,1,1.5608e-11,8.8553e-10,1.5656e-11,1,3.6336e-10,2.4713e-09,3.6622e-10,1,6.4472e-09,3.7223e-08,6.4539e-09,1,2.5755e-12,1.931e-10,2.5907e-12,1,2.0226e-10,3.4695e-09,2.0259e-10,1,5.7838e-11,4.2886e-09,5.8032e-11
"4712",1,3.1202e-11,1.6976e-10,3.144e-11,1,1.8519e-10,6.0514e-09,1.8562e-10,1,1.5512e-11,8.8011e-10,1.556e-11,1,3.5776e-10,2.433e-09,3.6053e-10,1,6.4345e-09,3.7146e-08,6.4405e-09,1,2.5461e-12,1.9089e-10,2.5606e-12,1,2.0162e-10,3.4585e-09,2.0193e-10,1,5.746e-11,4.2605e-09,5.7648e-11
"4713",1,3.0733e-11,1.6718e-10,3.0965e-11,1,1.8434e-10,6.0234e-09,1.8476e-10,1,1.5418e-11,8.7474e-10,1.5465e-11,1,3.5225e-10,2.3955e-09,3.5498e-10,1,6.4221e-09,3.7069e-08,6.4281e-09,1,2.5172e-12,1.8872e-10,2.5315e-12,1,2.0099e-10,3.4475e-09,2.013e-10,1,5.7086e-11,4.2326e-09,5.7272e-11
"4714",1,3.0264e-11,1.6463e-10,3.05e-11,1,1.8348e-10,5.9954e-09,1.8391e-10,1,1.5323e-11,8.6937e-10,1.5371e-11,1,3.4678e-10,2.3584e-09,3.4952e-10,1,6.408e-09,3.6992e-08,6.4157e-09,1,2.4883e-12,1.8655e-10,2.5029e-12,1,2.0035e-10,3.4366e-09,2.0067e-10,1,5.671e-11,4.2048e-09,5.6899e-11
"4715",1,2.9789e-11,1.6207e-10,3.003e-11,1,1.8261e-10,5.9673e-09,1.8305e-10,1,1.5228e-11,8.6396e-10,1.5276e-11,1,3.4133e-10,2.3216e-09,3.4407e-10,1,6.3921e-09,3.6915e-08,6.401e-09,1,2.4591e-12,1.8437e-10,2.4739e-12,1,1.997e-10,3.4256e-09,2.0003e-10,1,5.633e-11,4.1768e-09,5.6522e-11
"4716",1,2.9312e-11,1.5949e-10,2.9551e-11,1,1.8175e-10,5.9391e-09,1.8218e-10,1,1.5131e-11,8.5846e-10,1.518e-11,1,3.3593e-10,2.2851e-09,3.3864e-10,1,6.3759e-09,3.6836e-08,6.3846e-09,1,2.4296e-12,1.8216e-10,2.4445e-12,1,1.9905e-10,3.4145e-09,1.9937e-10,1,5.5948e-11,4.1484e-09,5.6141e-11
"4717",1,2.8835e-11,1.569e-10,2.9074e-11,1,1.8088e-10,5.9107e-09,1.8131e-10,1,1.5033e-11,8.5289e-10,1.5082e-11,1,3.3058e-10,2.2488e-09,3.3326e-10,1,6.3604e-09,3.6757e-08,6.3685e-09,1,2.3998e-12,1.7992e-10,2.4148e-12,1,1.984e-10,3.4034e-09,1.9873e-10,1,5.5561e-11,4.1198e-09,5.5755e-11
"4718",1,2.8363e-11,1.5435e-10,2.8598e-11,1,1.8001e-10,5.8824e-09,1.8044e-10,1,1.4935e-11,8.4734e-10,1.4984e-11,1,3.2532e-10,2.213e-09,3.2793e-10,1,6.3462e-09,3.6677e-08,6.3531e-09,1,2.3702e-12,1.777e-10,2.3849e-12,1,1.9775e-10,3.3923e-09,1.9808e-10,1,5.5175e-11,4.0912e-09,5.5368e-11
"4719",1,2.7902e-11,1.5184e-10,2.8131e-11,1,1.7915e-10,5.8542e-09,1.7958e-10,1,1.4838e-11,8.4183e-10,1.4886e-11,1,3.2015e-10,2.1778e-09,3.2272e-10,1,6.3326e-09,3.6597e-08,6.3394e-09,1,2.341e-12,1.7551e-10,2.3555e-12,1,1.9711e-10,3.3812e-09,1.9743e-10,1,5.4794e-11,4.0629e-09,5.4984e-11
"4720",1,2.7453e-11,1.4938e-10,2.7674e-11,1,1.783e-10,5.8263e-09,1.7872e-10,1,1.4742e-11,8.3639e-10,1.4789e-11,1,3.151e-10,2.1433e-09,3.1759e-10,1,6.3203e-09,3.6518e-08,6.3258e-09,1,2.3124e-12,1.7337e-10,2.3265e-12,1,1.9647e-10,3.3702e-09,1.9679e-10,1,5.4417e-11,4.0349e-09,5.4603e-11
"4721",1,2.7012e-11,1.4698e-10,2.7232e-11,1,1.7745e-10,5.7986e-09,1.7787e-10,1,1.4647e-11,8.3101e-10,1.4694e-11,1,3.1012e-10,2.1094e-09,3.126e-10,1,6.307e-09,3.644e-08,6.3139e-09,1,2.2843e-12,1.7126e-10,2.2984e-12,1,1.9583e-10,3.3593e-09,1.9615e-10,1,5.4044e-11,4.0073e-09,5.423e-11
"4722",1,2.6575e-11,1.4461e-10,2.6794e-11,1,1.766e-10,5.771e-09,1.7702e-10,1,1.4552e-11,8.2564e-10,1.46e-11,1,3.0519e-10,2.076e-09,3.0765e-10,1,6.2923e-09,3.6361e-08,6.3002e-09,1,2.2564e-12,1.6917e-10,2.2704e-12,1,1.9519e-10,3.3484e-09,1.9551e-10,1,5.3672e-11,3.9797e-09,5.3859e-11
"4723",1,2.6137e-11,1.4223e-10,2.6357e-11,1,1.7575e-10,5.7432e-09,1.7618e-10,1,1.4457e-11,8.2024e-10,1.4505e-11,1,3.003e-10,2.0429e-09,3.0275e-10,1,6.2769e-09,3.6282e-08,6.2851e-09,1,2.2284e-12,1.6707e-10,2.2425e-12,1,1.9455e-10,3.3374e-09,1.9487e-10,1,5.3297e-11,3.9519e-09,5.3485e-11
"4724",1,2.5704e-11,1.3988e-10,2.5919e-11,1,1.749e-10,5.7156e-09,1.7532e-10,1,1.4362e-11,8.1483e-10,1.4409e-11,1,2.9549e-10,2.0102e-09,2.9788e-10,1,6.2628e-09,3.6203e-08,6.2696e-09,1,2.2005e-12,1.6498e-10,2.2144e-12,1,1.9391e-10,3.3264e-09,1.9423e-10,1,5.2923e-11,3.9242e-09,5.311e-11
