"","YYYY.1","MM.1","DD.1","RUNF0.1","ESLS0.1","RFLX1.1","EFLX1.1","DCON1.1","INFL0.1","YYYY.2","MM.2","DD.2","RUNF0.2","ESLS0.2","RFLX1.2","EFLX1.2","DCON1.2","INFL0.2","YYYY.3","MM.3","DD.3","RUNF0.3","ESLS0.3","RFLX1.3","EFLX1.3","DCON1.3","INFL0.3","YYYY.4","MM.4","DD.4","RUNF0.4","ESLS0.4","RFLX1.4","EFLX1.4","DCON1.4","INFL0.4","YYYY.5","MM.5","DD.5","RUNF0.5","ESLS0.5","RFLX1.5","EFLX1.5","DCON1.5","INFL0.5","YYYY.6","MM.6","DD.6","RUNF0.6","ESLS0.6","RFLX1.6","EFLX1.6","DCON1.6","INFL0.6","YYYY.7","MM.7","DD.7","RUNF0.7","ESLS0.7","RFLX1.7","EFLX1.7","DCON1.7","INFL0.7","YYYY.8","MM.8","DD.8","RUNF0.8","ESLS0.8","RFLX1.8","EFLX1.8","DCON1.8","INFL0.8"
"4433",2011,2,19,0,0,0,0,1.6468e-11,210.97,2011,2,19,0,0,0,0,3.1414e-22,66.116,2011,2,19,0,0,0,0,7.7669e-15,141.21,2011,2,19,0,0,0,0,5.0663e-20,42.645,2011,2,19,0,0,0,0,2.0214e-13,156.92,2011,2,19,0,0,0,0,1.0876e-06,48.58,2011,2,19,0,0,0,0,1.6593e-19,74.705,2011,2,19,0,0,0,0,1.0451e-06,149.79
"4434",2011,2,20,0,0,0,0,1.5509e-11,210.97,2011,2,20,0,0,0,0,2.8693e-22,66.119,2011,2,20,0,0,0,0,7.3908e-15,141.21,2011,2,20,0,0,0,0,4.7105e-20,42.647,2011,2,20,0,0,0,0,1.9499e-13,156.92,2011,2,20,0,0,0,0,1.0757e-06,48.58,2011,2,20,0,0,0,0,1.5303e-19,74.71,2011,2,20,0,0,0,0,1.025e-06,149.8
"4435",2011,2,21,0,0,0,0,1.4606e-11,210.97,2011,2,21,0,0,0,0,2.6171e-22,66.119,2011,2,21,0,0,0,0,7.0303e-15,141.21,2011,2,21,0,0,0,0,4.3745e-20,42.647,2011,2,21,0,0,0,0,1.881e-13,156.92,2011,2,21,0,0,0,0,1.064e-06,48.58,2011,2,21,0,0,0,0,1.407e-19,74.71,2011,2,21,0,0,0,0,1.0037e-06,149.8
"4436",2011,2,22,0,0,0,0,1.3755e-11,210.97,2011,2,22,0,0,0,0,2.3871e-22,66.119,2011,2,22,0,0,0,0,6.6874e-15,141.21,2011,2,22,0,0,0,0,4.0625e-20,42.647,2011,2,22,0,0,0,0,1.8145e-13,156.92,2011,2,22,0,0,0,0,1.0523e-06,48.58,2011,2,22,0,0,0,0,1.2936e-19,74.71,2011,2,22,0,0,0,0,9.828e-07,149.8
"4437",2011,2,23,0,0,0,0,1.2954e-11,210.97,2011,2,23,0,0,0,0,2.1773e-22,66.119,2011,2,23,0,0,0,0,6.3613e-15,141.21,2011,2,23,0,0,0,0,3.7727e-20,42.647,2011,2,23,0,0,0,0,1.7503e-13,156.92,2011,2,23,0,0,0,0,1.0408e-06,48.58,2011,2,23,0,0,0,0,1.1894e-19,74.71,2011,2,23,0,0,0,0,9.6237e-07,149.8
"4438",2011,2,24,0,0,0,0,1.22e-11,210.97,2011,2,24,0,0,0,0,1.9968e-22,66.132,2011,2,24,0,0,0,0,6.051e-15,141.21,2011,2,24,0,0,0,0,3.5141e-20,42.652,2011,2,24,0,0,0,0,1.6884e-13,156.92,2011,2,24,0,0,0,0,1.0322e-06,48.587,2011,2,24,0,0,0,0,1.1099e-19,74.735,2011,2,24,0,0,0,0,9.4906e-07,149.82
"4439",2011,2,25,0.0070524,0.030206,2.8076e-10,6.3134e-14,1.5339e-11,211.78,2011,2,25,0.027503,1.1075,2.5098e-10,1.0374e-12,2.8141e-22,66.941,2011,2,25,0.011719,1.3764,1.1901e-10,5.8872e-13,9.0188e-15,142.03,2011,2,25,0.022979,0.079399,1.4766e-09,4.4191e-13,6.216e-20,43.463,2011,2,25,0.01551,5.9603,4.0302e-10,3.3982e-12,2.6052e-13,157.72,2011,2,25,0.064493,1.328,1.7873e-09,3.3358e-12,1.4288e-06,49.356,2011,2,25,0.0049032,0.058383,3.0787e-11,2.3196e-14,2.0476e-19,75.57,2011,2,25,0,0,0,0,1.3192e-06,150.66
"4440",2011,2,26,0,0,0,0,1.4445e-11,211.78,2011,2,26,0,0,0,0,2.5667e-22,66.941,2011,2,26,0,0,0,0,8.579e-15,142.03,2011,2,26,0,0,0,0,5.7727e-20,43.463,2011,2,26,0,0,0,0,2.5131e-13,157.72,2011,2,26,0,0,0,0,1.4132e-06,49.356,2011,2,26,0,0,0,0,1.8826e-19,75.57,2011,2,26,0,0,0,0,1.2918e-06,150.66
"4441",2011,2,27,0,0,0,0,1.3604e-11,211.78,2011,2,27,0,0,0,0,2.3411e-22,66.941,2011,2,27,0,0,0,0,8.1606e-15,142.03,2011,2,27,0,0,0,0,5.3609e-20,43.463,2011,2,27,0,0,0,0,2.4242e-13,157.72,2011,2,27,0,0,0,0,1.3977e-06,49.356,2011,2,27,0,0,0,0,1.7309e-19,75.57,2011,2,27,0,0,0,0,1.2649e-06,150.66
"4442",2011,2,28,0,0,0,0,1.2812e-11,211.78,2011,2,28,0,0,0,0,2.1354e-22,66.941,2011,2,28,0,0,0,0,7.7626e-15,142.03,2011,2,28,0,0,0,0,4.9785e-20,43.463,2011,2,28,0,0,0,0,2.3385e-13,157.72,2011,2,28,0,0,0,0,1.3824e-06,49.356,2011,2,28,0,0,0,0,1.5915e-19,75.57,2011,2,28,0,0,0,0,1.2386e-06,150.66
"4443",2011,3,1,0,0,0,0,1.2066e-11,211.78,2011,3,1,0,0,0,0,1.9477e-22,66.941,2011,3,1,0,0,0,0,7.384e-15,142.03,2011,3,1,0,0,0,0,4.6234e-20,43.463,2011,3,1,0,0,0,0,2.2558e-13,157.72,2011,3,1,0,0,0,0,1.3673e-06,49.356,2011,3,1,0,0,0,0,1.4632e-19,75.57,2011,3,1,0,0,0,0,1.2129e-06,150.66
"4444",2011,3,2,0,0,0,0,1.1363e-11,211.78,2011,3,2,0,0,0,0,1.7765e-22,66.941,2011,3,2,0,0,0,0,7.0239e-15,142.03,2011,3,2,0,0,0,0,4.2936e-20,43.463,2011,3,2,0,0,0,0,2.176e-13,157.72,2011,3,2,0,0,0,0,1.3523e-06,49.356,2011,3,2,0,0,0,0,1.3454e-19,75.57,2011,3,2,0,0,0,0,1.1877e-06,150.66
"4445",2011,3,3,0,0,0,0,1.0701e-11,211.78,2011,3,3,0,0,0,0,1.6203e-22,66.941,2011,3,3,0,0,0,0,6.6813e-15,142.03,2011,3,3,0,0,0,0,3.9874e-20,43.463,2011,3,3,0,0,0,0,2.0991e-13,157.72,2011,3,3,0,0,0,0,1.3375e-06,49.356,2011,3,3,0,0,0,0,1.237e-19,75.57,2011,3,3,0,0,0,0,1.163e-06,150.66
"4446",2011,3,4,0,0,0,0,1.0078e-11,211.78,2011,3,4,0,0,0,0,1.4779e-22,66.941,2011,3,4,0,0,0,0,6.3554e-15,142.03,2011,3,4,0,0,0,0,3.703e-20,43.463,2011,3,4,0,0,0,0,2.0249e-13,157.72,2011,3,4,0,0,0,0,1.3229e-06,49.356,2011,3,4,0,0,0,0,1.1373e-19,75.57,2011,3,4,0,0,0,0,1.1388e-06,150.66
"4447",2011,3,5,0,0,0,0,9.4913e-12,211.78,2011,3,5,0,0,0,0,1.348e-22,66.941,2011,3,5,0,0,0,0,6.0455e-15,142.03,2011,3,5,0,0,0,0,3.4388e-20,43.463,2011,3,5,0,0,0,0,1.9533e-13,157.72,2011,3,5,0,0,0,0,1.3084e-06,49.356,2011,3,5,0,0,0,0,1.0457e-19,75.57,2011,3,5,0,0,0,0,1.1152e-06,150.66
"4448",2011,3,6,0,0,0,0,9.5962e-12,212,2011,3,6,0,0,0,0,1.2295e-22,66.941,2011,3,6,0,0,0,0,5.7506e-15,142.03,2011,3,6,0,0,0,0,3.1936e-20,43.463,2011,3,6,0,0,0,0,1.8842e-13,157.72,2011,3,6,0,0,0,0,1.2941e-06,49.356,2011,3,6,0,0,0,0,9.6142e-20,75.57,2011,3,6,0,0,0,0,1.092e-06,150.66
"4449",2011,3,7,0,0,0,0,9.0374e-12,212,2011,3,7,0,0,0,0,1.1215e-22,66.941,2011,3,7,0,0,0,0,5.4702e-15,142.03,2011,3,7,0,0,0,0,2.9658e-20,43.463,2011,3,7,0,0,0,0,1.8176e-13,157.72,2011,3,7,0,0,0,0,1.28e-06,49.356,2011,3,7,0,0,0,0,8.8396e-20,75.57,2011,3,7,0,0,0,0,1.0693e-06,150.66
"4450",2011,3,8,0,0,0,0,8.5111e-12,212,2011,3,8,0,0,0,0,1.0229e-22,66.941,2011,3,8,0,0,0,0,5.2034e-15,142.03,2011,3,8,0,0,0,0,2.7542e-20,43.463,2011,3,8,0,0,0,0,1.7533e-13,157.72,2011,3,8,0,0,0,0,1.266e-06,49.356,2011,3,8,0,0,0,0,8.1274e-20,75.57,2011,3,8,0,0,0,0,1.0471e-06,150.66
"4451",2011,3,9,0,0,0,0,8.0154e-12,212,2011,3,9,0,0,0,0,9.3299e-23,66.941,2011,3,9,0,0,0,0,4.9496e-15,142.03,2011,3,9,0,0,0,0,2.5578e-20,43.463,2011,3,9,0,0,0,0,1.6913e-13,157.72,2011,3,9,0,0,0,0,1.2521e-06,49.356,2011,3,9,0,0,0,0,7.4726e-20,75.57,2011,3,9,0,0,0,0,1.0253e-06,150.66
"4452",2011,3,10,0,0,0,0,7.5487e-12,212,2011,3,10,0,0,0,0,8.5098e-23,66.941,2011,3,10,0,0,0,0,4.7082e-15,142.03,2011,3,10,0,0,0,0,2.3753e-20,43.463,2011,3,10,0,0,0,0,1.6315e-13,157.72,2011,3,10,0,0,0,0,1.2384e-06,49.356,2011,3,10,0,0,0,0,6.8706e-20,75.57,2011,3,10,0,0,0,0,1.004e-06,150.66
"4453",2011,3,11,0,0,0,0,7.1091e-12,212,2011,3,11,0,0,0,0,7.7619e-23,66.941,2011,3,11,0,0,0,0,4.4786e-15,142.03,2011,3,11,0,0,0,0,2.2059e-20,43.463,2011,3,11,0,0,0,0,1.5738e-13,157.72,2011,3,11,0,0,0,0,1.2249e-06,49.356,2011,3,11,0,0,0,0,6.317e-20,75.57,2011,3,11,0,0,0,0,9.8316e-07,150.66
"4454",2011,3,12,0,0,0,0,6.6951e-12,212,2011,3,12,0,0,0,0,7.0796e-23,66.941,2011,3,12,0,0,0,0,4.2602e-15,142.03,2011,3,12,0,0,0,0,2.0486e-20,43.463,2011,3,12,0,0,0,0,1.5182e-13,157.72,2011,3,12,0,0,0,0,1.2115e-06,49.356,2011,3,12,0,0,0,0,5.8081e-20,75.57,2011,3,12,0,0,0,0,9.6273e-07,150.66
"4455",2011,3,13,0,0,0,0,6.3052e-12,212,2011,3,13,0,0,0,0,6.4574e-23,66.941,2011,3,13,0,0,0,0,4.0524e-15,142.03,2011,3,13,0,0,0,0,1.9024e-20,43.463,2011,3,13,0,0,0,0,1.4645e-13,157.72,2011,3,13,0,0,0,0,1.1982e-06,49.356,2011,3,13,0,0,0,0,5.3401e-20,75.57,2011,3,13,0,0,0,0,9.4272e-07,150.66
"4456",2011,3,14,0,0,0,0,5.938e-12,212,2011,3,14,0,0,0,0,5.8898e-23,66.941,2011,3,14,0,0,0,0,3.8548e-15,142.03,2011,3,14,0,0,0,0,1.7667e-20,43.463,2011,3,14,0,0,0,0,1.4127e-13,157.72,2011,3,14,0,0,0,0,1.1851e-06,49.356,2011,3,14,0,0,0,0,4.9099e-20,75.57,2011,3,14,0,0,0,0,9.2313e-07,150.66
"4457",2011,3,15,0,0,0,0,5.5922e-12,212,2011,3,15,0,0,0,0,5.3721e-23,66.941,2011,3,15,0,0,0,0,3.6668e-15,142.03,2011,3,15,0,0,0,0,1.6407e-20,43.463,2011,3,15,0,0,0,0,1.3627e-13,157.72,2011,3,15,0,0,0,0,1.1721e-06,49.356,2011,3,15,0,0,0,0,4.5143e-20,75.57,2011,3,15,0,0,0,0,9.0394e-07,150.66
"4458",2011,3,16,0,0,0,0,5.2665e-12,212,2011,3,16,0,0,0,0,4.8999e-23,66.941,2011,3,16,0,0,0,0,3.4879e-15,142.03,2011,3,16,0,0,0,0,1.5237e-20,43.463,2011,3,16,0,0,0,0,1.3146e-13,157.72,2011,3,16,0,0,0,0,1.1593e-06,49.356,2011,3,16,0,0,0,0,4.1506e-20,75.57,2011,3,16,0,0,0,0,8.8516e-07,150.66
"4459",2011,3,17,0,0,0,0,4.9598e-12,212,2011,3,17,0,0,0,0,4.4693e-23,66.941,2011,3,17,0,0,0,0,3.3178e-15,142.03,2011,3,17,0,0,0,0,1.415e-20,43.463,2011,3,17,0,0,0,0,1.2681e-13,157.72,2011,3,17,0,0,0,0,1.1466e-06,49.356,2011,3,17,0,0,0,0,3.8162e-20,75.57,2011,3,17,0,0,0,0,8.6677e-07,150.66
"4460",2011,3,18,0.00030232,0.00050248,1.4599e-12,1.6794e-17,5.2046e-12,212.33,2011,3,18,0.002211,0.041758,2.3998e-12,3.3189e-15,4.0764e-23,66.941,2011,3,18,0,0,0,0,3.156e-15,142.03,2011,3,18,0.0032354,0.0061978,3.1868e-11,2.1957e-15,1.3141e-20,43.463,2011,3,18,0,0,0,0,1.2232e-13,157.72,2011,3,18,0.0069914,0.073755,1.245e-10,7.3359e-14,1.1341e-06,49.356,2011,3,18,0,0,0,0,3.5087e-20,75.57,2011,3,18,0,0,0,0,8.4875e-07,150.66
"4461",2011,3,19,0,0,0,0,4.9015e-12,212.33,2011,3,19,0,0,0,0,3.7181e-23,66.941,2011,3,19,0,0,0,0,3.0021e-15,142.03,2011,3,19,0,0,0,0,1.2203e-20,43.463,2011,3,19,0,0,0,0,1.18e-13,157.72,2011,3,19,0,0,0,0,1.1217e-06,49.356,2011,3,19,0,0,0,0,3.226e-20,75.57,2011,3,19,0,0,0,0,8.3112e-07,150.66
"4462",2011,3,20,1.6428,51.589,2.8498e-09,1.85e-14,1.751e-11,214.64,2011,3,20,1.9229,369.82,1.1301e-09,9.4234e-13,3.5415e-18,68.863,2011,3,20,1.7149,1415.4,2.0182e-09,1.3149e-12,3.5154e-14,144,2011,3,20,1.8823,37.27,8.9222e-09,3.5741e-13,9.306e-17,45.346,2011,3,20,1.5857,4174.2,5.9574e-09,4.4881e-12,8.8275e-13,159.71,2011,3,20,2.1371,197.56,2.3735e-08,9.2641e-12,2.4903e-06,50.98,2011,3,20,1.5923,158.74,4.9246e-10,3.5194e-14,7.5851e-14,77.959,2011,3,20,1.3613,1428.1,4.0794e-08,4.4264e-11,4.3711e-06,153.22
"4463",2011,3,21,0,0,0,0,1.9516e-11,215.13,2011,3,21,0.0001231,0.00097542,5.8218e-14,1.6573e-17,4.3737e-18,69.366,2011,3,21,0,0,0,0,4.3427e-14,144.49,2011,3,21,0,0,0,0,1.1751e-16,45.844,2011,3,21,0,0,0,0,1.0803e-12,160.2,2011,3,21,0.0081294,0.089285,7.7569e-11,1.0293e-14,2.9495e-06,51.47,2011,3,21,0,0,0,0,8.8712e-14,78.47,2011,3,21,0,0,0,0,5.0963e-06,153.73
"4464",2011,3,22,0,0,0,0,1.8549e-11,215.16,2011,3,22,0,0,0,0,4.0803e-18,69.409,2011,3,22,0,0,0,0,4.1996e-14,144.53,2011,3,22,0,0,0,0,1.1144e-16,45.883,2011,3,22,0,0,0,0,1.0558e-12,160.23,2011,3,22,0,0,0,0,2.956e-06,51.509,2011,3,22,0,0,0,0,8.3287e-14,78.519,2011,3,22,0,0,0,0,5.0652e-06,153.78
"4465",2011,3,23,0,0,0,0,2.1172e-11,215.7,2011,3,23,0.00051156,0.0062163,1.7295e-13,3.0071e-17,5.235e-18,69.965,2011,3,23,0,0,0,0,5.3751e-14,145.08,2011,3,23,9.4949e-05,6.2891e-05,2.3724e-13,1.2897e-18,1.4655e-16,46.436,2011,3,23,0,0,0,0,1.3337e-12,160.78,2011,3,23,0.010495,0.12453,8.2804e-11,6.2229e-15,3.5633e-06,52.052,2011,3,23,0,0,0,0,1.0013e-13,79.081,2011,3,23,0,0,0,0,6.0145e-06,154.34
"4466",2011,3,24,0.31277,4.4298,1.0147e-10,4.5768e-17,4.3454e-11,217.28,2011,3,24,0.43357,42.294,9.6185e-11,1.0308e-14,2.0036e-17,71.431,2011,3,24,0.34682,122.79,1.2231e-10,5.9779e-15,1.9215e-13,146.62,2011,3,24,0.41135,3.6941,5.9644e-10,2.0291e-15,6.3111e-16,47.922,2011,3,24,0.37306,428.19,3.8041e-10,1.7892e-14,3.5848e-12,162.29,2011,3,24,0.58097,28.767,3.2007e-09,1.5119e-13,5.9856e-06,53.367,2011,3,24,0.2939,12.734,2.2119e-11,1.1424e-16,2.8248e-13,80.691,2011,3,24,0.20558,81.144,2.3568e-09,2.0754e-13,1.2018e-05,156.03
"4467",2011,3,25,0,0,0,0,4.0923e-11,217.28,2011,3,25,0,0,0,0,1.8275e-17,71.431,2011,3,25,0,0,0,0,1.8277e-13,146.62,2011,3,25,0,0,0,0,5.8612e-16,47.922,2011,3,25,0,0,0,0,3.4581e-12,162.29,2011,3,25,0,0,0,0,5.9201e-06,53.367,2011,3,25,0,0,0,0,2.5972e-13,80.691,2011,3,25,0,0,0,0,1.1768e-05,156.03
"4468",2011,3,26,0.13989,1.4838,2.0042e-11,3.6711e-18,7.0708e-11,218.54,2011,3,26,0.21955,16.975,3.0149e-11,1.4949e-15,4.4369e-17,72.634,2011,3,26,0.15922,41.996,3.0888e-11,6.0653e-16,4.3188e-13,147.88,2011,3,26,0.20538,1.4312,1.6635e-10,2.3663e-16,1.499e-15,49.133,2011,3,26,0.17451,146.05,9.3454e-11,1.6563e-15,6.8212e-12,163.52,2011,3,26,0.31861,11.414,1.2499e-09,2.4713e-14,8.7217e-06,54.463,2011,3,26,0.12831,4.1118,4.7624e-12,9.5532e-18,5.2569e-13,81.995,2011,3,26,0.075736,21.437,5.364e-10,1.9524e-14,1.9013e-05,157.38
"4469",2011,3,27,0,0,0,0,6.6591e-11,218.54,2011,3,27,0,0,0,0,4.0469e-17,72.634,2011,3,27,0,0,0,0,4.1082e-13,147.88,2011,3,27,0,0,0,0,1.3922e-15,49.133,2011,3,27,0,0,0,0,6.58e-12,163.52,2011,3,27,0,0,0,0,8.6262e-06,54.463,2011,3,27,0,0,0,0,4.8334e-13,81.995,2011,3,27,0,0,0,0,1.8618e-05,157.38
"4470",2011,3,28,0,0,0,0,6.2713e-11,218.54,2011,3,28,0,0,0,0,3.6912e-17,72.634,2011,3,28,0,0,0,0,3.9078e-13,147.88,2011,3,28,0,0,0,0,1.293e-15,49.133,2011,3,28,0,0,0,0,6.3473e-12,163.52,2011,3,28,0,0,0,0,8.5319e-06,54.463,2011,3,28,0,0,0,0,4.4439e-13,81.995,2011,3,28,0,0,0,0,1.8231e-05,157.38
"4471",2011,3,29,0,0,0,0,5.9061e-11,218.54,2011,3,29,0,0,0,0,3.3668e-17,72.634,2011,3,29,0,0,0,0,3.7172e-13,147.88,2011,3,29,0,0,0,0,1.2009e-15,49.133,2011,3,29,0,0,0,0,6.1229e-12,163.52,2011,3,29,0,0,0,0,8.4385e-06,54.463,2011,3,29,0,0,0,0,4.0859e-13,81.995,2011,3,29,0,0,0,0,1.7852e-05,157.38
"4472",2011,3,30,0,0,0,0,5.5622e-11,218.54,2011,3,30,0,0,0,0,3.0709e-17,72.634,2011,3,30,0,0,0,0,3.5359e-13,147.88,2011,3,30,0,0,0,0,1.1154e-15,49.133,2011,3,30,0,0,0,0,5.9064e-12,163.52,2011,3,30,0,0,0,0,8.3462e-06,54.463,2011,3,30,0,0,0,0,3.7567e-13,81.995,2011,3,30,0,0,0,0,1.7481e-05,157.38
"4473",2011,3,31,0,0,0,0,5.2386e-11,218.54,2011,3,31,0,0,0,0,2.8009e-17,72.634,2011,3,31,0,0,0,0,3.3635e-13,147.88,2011,3,31,0,0,0,0,1.036e-15,49.133,2011,3,31,0,0,0,0,5.6975e-12,163.52,2011,3,31,0,0,0,0,8.2549e-06,54.463,2011,3,31,0,0,0,0,3.454e-13,81.995,2011,3,31,0,0,0,0,1.7118e-05,157.38
"4474",2011,4,1,0,0,0,0,4.9338e-11,218.54,2011,4,1,0,0,0,0,2.5548e-17,72.634,2011,4,1,0,0,0,0,3.1995e-13,147.88,2011,4,1,0,0,0,0,9.6225e-16,49.133,2011,4,1,0,0,0,0,5.4961e-12,163.52,2011,4,1,0,0,0,0,8.1646e-06,54.463,2011,4,1,0,0,0,0,3.1757e-13,81.995,2011,4,1,0,0,0,0,1.6762e-05,157.38
"4475",2011,4,2,0,0,0,0,4.647e-11,218.54,2011,4,2,0,0,0,0,2.3302e-17,72.634,2011,4,2,0,0,0,0,3.0434e-13,147.88,2011,4,2,0,0,0,0,8.9377e-16,49.133,2011,4,2,0,0,0,0,5.3017e-12,163.52,2011,4,2,0,0,0,0,8.0753e-06,54.463,2011,4,2,0,0,0,0,2.9199e-13,81.995,2011,4,2,0,0,0,0,1.6414e-05,157.38
"4476",2011,4,3,0,0,0,0,4.3768e-11,218.54,2011,4,3,0,0,0,0,2.1254e-17,72.634,2011,4,3,0,0,0,0,2.895e-13,147.88,2011,4,3,0,0,0,0,8.302e-16,49.133,2011,4,3,0,0,0,0,5.1143e-12,163.52,2011,4,3,0,0,0,0,7.987e-06,54.463,2011,4,3,0,0,0,0,2.6846e-13,81.995,2011,4,3,0,0,0,0,1.6073e-05,157.38
"4477",2011,4,4,0,0,0,0,4.1226e-11,218.54,2011,4,4,0,0,0,0,1.9386e-17,72.634,2011,4,4,0,0,0,0,2.7538e-13,147.88,2011,4,4,0,0,0,0,7.7133e-16,49.133,2011,4,4,0,0,0,0,4.9334e-12,163.52,2011,4,4,0,0,0,0,7.8996e-06,54.463,2011,4,4,0,0,0,0,2.4683e-13,81.995,2011,4,4,0,0,0,0,1.5739e-05,157.38
"4478",2011,4,5,0,0,0,0,3.8834e-11,218.54,2011,4,5,0,0,0,0,1.7682e-17,72.634,2011,4,5,0,0,0,0,2.6195e-13,147.88,2011,4,5,0,0,0,0,7.1665e-16,49.133,2011,4,5,0,0,0,0,4.759e-12,163.52,2011,4,5,0,0,0,0,7.8132e-06,54.463,2011,4,5,0,0,0,0,2.2695e-13,81.995,2011,4,5,0,0,0,0,1.5412e-05,157.38
"4479",2011,4,6,0,0,0,0,3.6582e-11,218.54,2011,4,6,0,0,0,0,1.6128e-17,72.634,2011,4,6,0,0,0,0,2.4917e-13,147.88,2011,4,6,0,0,0,0,6.6577e-16,49.133,2011,4,6,0,0,0,0,4.5907e-12,163.52,2011,4,6,0,0,0,0,7.7277e-06,54.463,2011,4,6,0,0,0,0,2.0866e-13,81.995,2011,4,6,0,0,0,0,1.5091e-05,157.38
"4480",2011,4,7,0,0,0,0,3.4458e-11,218.54,2011,4,7,0,0,0,0,1.471e-17,72.634,2011,4,7,0,0,0,0,2.3702e-13,147.88,2011,4,7,0,0,0,0,6.1842e-16,49.133,2011,4,7,0,0,0,0,4.4284e-12,163.52,2011,4,7,0,0,0,0,7.6432e-06,54.463,2011,4,7,0,0,0,0,1.9185e-13,81.995,2011,4,7,0,0,0,0,1.4778e-05,157.38
"4481",2011,4,8,0,0,0,0,3.2457e-11,218.54,2011,4,8,0,0,0,0,1.3417e-17,72.634,2011,4,8,0,0,0,0,2.2546e-13,147.88,2011,4,8,0,0,0,0,5.7451e-16,49.133,2011,4,8,0,0,0,0,4.2718e-12,163.52,2011,4,8,0,0,0,0,7.5595e-06,54.463,2011,4,8,0,0,0,0,1.7639e-13,81.995,2011,4,8,0,0,0,0,1.4471e-05,157.38
"4482",2011,4,9,0,0,0,0,3.0577e-11,218.54,2011,4,9,0,0,0,0,1.2238e-17,72.634,2011,4,9,0,0,0,0,2.1447e-13,147.88,2011,4,9,0,0,0,0,5.338e-16,49.133,2011,4,9,0,0,0,0,4.1207e-12,163.52,2011,4,9,0,0,0,0,7.4768e-06,54.463,2011,4,9,0,0,0,0,1.6218e-13,81.995,2011,4,9,0,0,0,0,1.417e-05,157.38
"4483",2011,4,10,0,0,0,0,2.881e-11,218.54,2011,4,10,0,0,0,0,1.1162e-17,72.634,2011,4,10,0,0,0,0,2.0401e-13,147.88,2011,4,10,0,0,0,0,4.9601e-16,49.133,2011,4,10,0,0,0,0,3.975e-12,163.52,2011,4,10,0,0,0,0,7.395e-06,54.463,2011,4,10,0,0,0,0,1.4911e-13,81.995,2011,4,10,0,0,0,0,1.3875e-05,157.38
"4484",2011,4,11,0,0,0,0,2.7152e-11,218.54,2011,4,11,0,0,0,0,1.0181e-17,72.634,2011,4,11,0,0,0,0,1.9406e-13,147.88,2011,4,11,0,0,0,0,4.6098e-16,49.133,2011,4,11,0,0,0,0,3.8345e-12,163.52,2011,4,11,0,0,0,0,7.3141e-06,54.463,2011,4,11,0,0,0,0,1.371e-13,81.995,2011,4,11,0,0,0,0,1.3587e-05,157.38
"4485",2011,4,12,0,0,0,0,2.5579e-11,218.54,2011,4,12,0,0,0,0,9.2863e-18,72.634,2011,4,12,0,0,0,0,1.8459e-13,147.88,2011,4,12,0,0,0,0,4.284e-16,49.133,2011,4,12,0,0,0,0,3.6989e-12,163.52,2011,4,12,0,0,0,0,7.2341e-06,54.463,2011,4,12,0,0,0,0,1.2605e-13,81.995,2011,4,12,0,0,0,0,1.3305e-05,157.38
"4486",2011,4,13,0,0,0,0,2.4096e-11,218.54,2011,4,13,0,0,0,0,8.4701e-18,72.634,2011,4,13,0,0,0,0,1.7559e-13,147.88,2011,4,13,0,0,0,0,3.9804e-16,49.133,2011,4,13,0,0,0,0,3.5681e-12,163.52,2011,4,13,0,0,0,0,7.155e-06,54.463,2011,4,13,0,0,0,0,1.159e-13,81.995,2011,4,13,0,0,0,0,1.3028e-05,157.38
"4487",2011,4,14,0,0,0,0,2.2705e-11,218.54,2011,4,14,0,0,0,0,7.7256e-18,72.634,2011,4,14,0,0,0,0,1.6703e-13,147.88,2011,4,14,0,0,0,0,3.6991e-16,49.133,2011,4,14,0,0,0,0,3.4419e-12,163.52,2011,4,14,0,0,0,0,7.0767e-06,54.463,2011,4,14,0,0,0,0,1.0656e-13,81.995,2011,4,14,0,0,0,0,1.2758e-05,157.38
"4488",2011,4,15,0,0,0,0,2.1393e-11,218.54,2011,4,15,0,0,0,0,7.0468e-18,72.634,2011,4,15,0,0,0,0,1.5888e-13,147.88,2011,4,15,0,0,0,0,3.4375e-16,49.133,2011,4,15,0,0,0,0,3.3202e-12,163.52,2011,4,15,0,0,0,0,6.9993e-06,54.463,2011,4,15,0,0,0,0,9.7975e-14,81.995,2011,4,15,0,0,0,0,1.2492e-05,157.38
"4489",2011,4,16,0,0,0,0,2.0151e-11,218.54,2011,4,16,0,0,0,0,6.4279e-18,72.634,2011,4,16,0,0,0,0,1.5113e-13,147.88,2011,4,16,0,0,0,0,3.1939e-16,49.133,2011,4,16,0,0,0,0,3.2028e-12,163.52,2011,4,16,0,0,0,0,6.9227e-06,54.463,2011,4,16,0,0,0,0,9.0082e-14,81.995,2011,4,16,0,0,0,0,1.2233e-05,157.38
"4490",2011,4,17,0,0,0,0,1.8982e-11,218.54,2011,4,17,0,0,0,0,5.8636e-18,72.634,2011,4,17,0,0,0,0,1.4376e-13,147.88,2011,4,17,0,0,0,0,2.9678e-16,49.133,2011,4,17,0,0,0,0,3.0896e-12,163.52,2011,4,17,0,0,0,0,6.847e-06,54.463,2011,4,17,0,0,0,0,8.2824e-14,81.995,2011,4,17,0,0,0,0,1.1979e-05,157.38
